userId	stats
22067	52,2.75
22068	36,4.00
22069	116,4.09
2207	24,3.56
22070	90,3.39
22071	322,3.31
22072	204,3.69
22073	155,3.77
22074	268,3.25
22075	39,3.53
22076	26,4.15
22077	140,3.74
22078	117,3.43
22079	36,4.56
2208	292,3.17
22080	40,4.10
22081	290,3.62
22082	45,3.82
22083	40,4.19
22084	520,3.28
22085	465,3.44
22086	186,3.75
22087	133,3.68
22088	142,3.53
22089	37,3.32
2209	518,3.59
22090	399,3.96
22091	74,3.66
22092	303,4.33
22093	31,3.65
22094	246,4.02
22095	505,4.03
22096	235,2.97
22097	25,3.36
22098	23,3.70
22099	69,4.39
221	36,3.08
2210	231,4.53
22100	65,3.89
22101	256,2.64
22102	47,3.59
22103	61,3.37
22104	329,4.19
22105	20,3.70
22106	70,3.29
22107	110,3.69
22108	20,3.50
22109	27,2.83
2211	49,3.35
22110	61,3.23
22111	38,4.08
22112	107,3.40
22113	70,3.37
22114	25,4.12
22115	293,4.05
22116	318,3.99
22117	33,4.45
22118	98,3.64
22119	72,3.82
2212	56,3.54
22120	299,4.42
22121	59,3.31
22122	1281,2.63
22123	61,3.66
22124	28,3.71
22125	222,4.08
22126	25,3.74
22127	30,3.37
22128	117,4.19
22129	180,3.84
2213	45,4.29
22130	108,3.79
22131	212,3.90
22132	27,3.19
22133	56,3.80
22134	135,3.25
22135	65,3.42
22136	230,4.01
22137	28,3.57
22138	22,3.27
22139	22,2.89
2214	185,2.97
22140	235,4.00
22141	597,3.92
22142	72,3.44
22143	29,3.55
22144	305,3.23
22145	121,4.17
22146	126,3.69
22147	104,3.91
22148	43,3.90
22149	495,3.31
2215	145,4.12
22150	25,3.64
22151	45,3.29
22152	22,3.14
22153	116,3.47
22154	31,3.19
22155	63,3.47
22156	25,2.66
22157	396,4.19
22158	56,3.98
22159	73,4.14
2216	28,3.11
22160	67,3.64
22161	69,4.25
22162	37,4.19
22163	573,3.12
22164	289,3.80
22165	20,3.90
22166	913,3.67
22167	135,4.28
22168	111,3.64
22169	21,3.81
2217	396,3.23
22170	136,3.78
22171	112,4.38
22172	173,2.64
22173	40,3.50
22174	90,3.96
22175	70,4.26
22176	60,3.12
22177	66,3.45
22178	393,2.83
22179	22,3.68
2218	24,3.56
22180	37,3.46
22181	20,3.23
22182	760,3.08
22183	62,3.29
22184	185,3.59
22185	253,3.91
22186	59,3.85
22187	366,3.35
22188	342,3.87
22189	1038,3.05
2219	115,3.84
22190	328,3.86
22191	117,3.21
22192	191,3.46
22193	323,3.80
22194	37,3.81
22195	36,2.75
22196	32,3.34
22197	65,4.37
22198	102,2.59
22199	142,3.39
222	39,3.77
2220	45,3.11
22200	432,3.78
22201	36,3.61
22202	85,3.35
22203	128,2.09
22204	24,3.17
22205	1284,2.34
22206	28,3.14
22207	46,4.00
22208	72,4.26
22209	83,3.49
2221	69,3.58
22210	60,3.78
22211	28,3.29
22212	133,3.86
22213	1105,3.59
22214	55,3.35
22215	57,3.40
22216	97,3.22
22217	42,3.57
22218	20,2.95
22219	168,3.83
2222	308,3.68
22220	151,3.73
22221	66,4.33
22222	361,3.09
22223	57,3.29
22224	30,3.10
22225	215,3.96
22226	24,4.42
22227	21,3.88
22228	102,4.29
22229	196,3.69
2223	20,3.58
22230	126,3.98
22231	910,3.36
22232	27,3.07
22233	23,2.11
22234	73,3.68
22235	206,4.21
22236	117,3.60
22237	71,3.58
22238	67,3.12
22239	218,3.39
2224	104,4.13
22240	24,4.08
22241	111,3.42
22242	29,3.14
22243	25,4.12
22244	23,3.39
22245	45,3.29
22246	434,3.35
22247	25,3.76
22248	32,2.81
22249	83,3.84
2225	111,2.82
22250	125,3.60
22251	25,3.98
22252	37,4.16
22253	931,3.49
22254	31,4.34
22255	168,3.14
22256	51,2.98
22257	38,3.45
22258	31,3.24
22259	27,3.37
2226	129,4.42
22260	67,3.44
22261	30,4.13
22262	120,3.47
22263	84,3.24
22264	421,3.78
22265	472,2.80
22266	84,3.45
22267	190,3.86
22268	74,4.00
22269	299,3.96
2227	263,3.81
22270	269,3.76
22271	258,3.81
22272	37,3.19
22273	379,3.62
22274	69,3.22
22275	159,3.23
22276	23,3.17
22277	381,3.39
22278	42,3.57
22279	90,3.57
2228	48,4.10
22280	123,4.16
22281	48,3.79
22282	55,3.85
22283	200,4.00
22284	82,3.88
22285	105,3.99
22286	113,3.52
22287	61,4.26
22288	81,3.31
22289	110,4.11
2229	287,3.18
22290	228,3.70
22291	28,2.34
22292	213,3.25
22293	32,3.70
22294	145,4.00
22295	132,3.37
22296	36,4.00
22297	60,4.62
22298	20,3.30
22299	22,4.05
223	35,3.34
2230	64,4.07
22300	56,4.15
22301	63,3.46
22302	780,3.14
22303	431,3.69
22304	142,4.23
22305	265,3.42
22306	178,2.99
22307	171,4.19
22308	62,3.69
22309	475,3.56
2231	64,4.34
22310	34,3.32
22311	459,3.42
22312	27,3.48
22313	116,3.54
22314	61,3.75
22315	146,4.35
22316	32,3.91
22317	117,3.32
22318	43,3.67
22319	466,3.11
2232	962,3.23
22320	299,3.60
22321	60,3.67
22322	38,3.51
22323	485,3.52
22324	64,3.45
22325	59,3.60
22326	21,4.29
22327	39,4.04
22328	94,4.05
22329	21,4.12
2233	117,3.50
22330	24,3.92
22331	161,3.80
22332	37,3.82
22333	103,2.55
22334	109,3.22
22335	62,3.96
22336	64,4.48
22337	892,2.37
22338	96,3.61
22339	700,3.09
2234	361,3.32
22340	48,3.92
22341	250,3.42
22342	21,3.79
22343	27,3.44
22344	39,4.23
22345	59,4.32
22346	45,3.17
22347	78,3.61
22348	50,4.10
22349	34,3.35
2235	93,3.71
22350	54,3.68
22351	29,3.90
22352	1252,3.46
22353	23,4.39
22354	303,4.12
22355	235,2.98
22356	109,3.82
22357	814,3.62
22358	27,3.74
22359	55,3.64
2236	82,2.38
22360	44,3.57
22361	32,3.83
22362	28,3.38
22363	561,1.72
22364	30,3.27
22365	172,3.40
22366	20,4.95
22367	106,4.24
22368	38,3.53
22369	20,3.63
2237	22,4.27
22370	119,2.75
22371	469,3.85
22372	778,2.41
22373	80,3.66
22374	181,3.48
22375	327,3.81
22376	56,2.93
22377	577,3.83
22378	96,3.42
22379	303,3.65
2238	208,3.59
22380	36,3.32
22381	27,3.61
22382	106,3.60
22383	46,2.87
22384	39,3.79
22385	164,3.64
22386	166,3.07
22387	36,4.08
22388	51,4.67
22389	281,3.63
2239	215,3.34
22390	57,4.09
22391	20,3.35
22392	130,3.35
22393	23,3.22
22394	33,4.33
22395	290,3.60
22396	39,4.24
22397	283,3.53
22398	22,3.95
22399	59,4.38
224	27,3.41
2240	38,3.97
22400	77,4.48
22401	32,4.31
22402	273,3.16
22403	38,3.38
22404	136,4.30
22405	46,4.00
22406	116,4.33
22407	326,3.39
22408	495,3.59
22409	46,2.35
2241	334,3.62
22410	33,3.80
22411	1290,3.21
22412	393,3.54
22413	24,3.71
22414	111,3.72
22415	52,3.94
22416	29,2.95
22417	34,3.35
22418	29,3.55
22419	47,4.19
2242	609,3.40
22420	22,4.23
22421	32,4.00
22422	171,3.67
22423	26,3.50
22424	27,3.96
22425	73,3.88
22426	93,3.57
22427	377,3.45
22428	86,4.55
22429	691,3.61
2243	327,3.15
22430	51,3.82
22431	67,3.72
22432	23,4.17
22433	20,4.15
22434	32,4.03
22435	446,3.32
22436	54,3.89
22437	51,2.76
22438	42,3.50
22439	61,3.16
2244	157,3.74
22440	30,3.53
22441	170,3.84
22442	96,3.49
22443	384,3.22
22444	103,3.47
22445	168,3.08
22446	38,3.54
22447	102,3.52
22448	80,3.36
22449	367,3.64
2245	178,3.38
22450	216,3.91
22451	23,3.35
22452	54,3.71
22453	44,3.32
22454	83,4.11
22455	26,3.31
22456	100,3.54
22457	21,3.76
22458	191,3.59
22459	268,4.10
2246	334,3.71
22460	85,2.92
22461	20,4.50
22462	47,4.17
22463	172,3.61
22464	41,3.54
22465	74,4.01
22466	154,4.09
22467	23,3.74
22468	167,3.71
22469	34,3.82
2247	42,3.50
22470	210,3.70
22471	46,3.15
22472	20,2.45
22473	32,3.53
22474	102,3.77
22475	25,3.88
22476	23,3.26
22477	154,3.62
22478	38,3.75
22479	84,3.49
2248	243,3.66
22480	43,4.16
22481	267,3.66
22482	23,3.15
22483	681,3.55
22484	60,3.56
22485	68,3.97
22486	24,3.92
22487	79,3.47
22488	56,4.27
22489	106,3.98
2249	21,3.43
22490	43,3.21
22491	174,3.61
22492	34,3.71
22493	392,3.66
22494	55,4.00
22495	172,3.86
22496	27,3.96
22497	68,3.93
22498	27,3.52
22499	42,4.10
225	54,3.37
2250	60,3.46
22500	625,3.67
22501	556,2.97
22502	46,3.93
22503	131,3.34
22504	35,3.41
22505	38,3.72
22506	45,3.84
22507	506,3.32
22508	32,3.13
22509	26,3.48
2251	27,4.70
22510	104,4.21
22511	39,3.54
22512	824,3.43
22513	26,2.73
22514	157,3.39
22515	53,3.00
22516	52,3.56
22517	254,4.32
22518	65,3.69
22519	102,3.96
2252	60,4.13
22520	32,3.69
22521	43,3.19
22522	26,2.75
22523	20,3.55
22524	589,3.59
22525	216,3.59
22526	70,3.73
22527	39,3.56
22528	96,3.41
22529	60,3.78
2253	50,3.82
22530	31,2.97
22531	102,3.40
22532	91,4.31
22533	326,3.36
22534	110,4.12
22535	249,3.92
22536	46,3.25
22537	34,4.06
22538	115,3.86
22539	97,2.56
2254	173,3.65
22540	189,4.00
22541	20,3.75
22542	23,3.43
22543	136,4.50
22544	87,3.52
22545	39,4.13
22546	32,3.08
22547	192,3.38
22548	28,3.89
22549	140,3.27
2255	112,2.57
22550	1006,3.26
22551	24,2.54
22552	24,3.90
22553	68,3.83
22554	50,3.94
22555	40,3.68
22556	103,4.14
22557	25,4.08
22558	49,3.91
22559	57,3.86
2256	109,3.39
22560	58,4.16
22561	151,3.58
22562	203,3.32
22563	268,3.31
22564	34,3.35
22565	50,2.77
22566	34,3.25
22567	357,2.92
22568	107,4.04
22569	186,3.12
2257	105,3.14
22570	72,3.99
22571	265,3.84
22572	30,3.83
22573	456,3.62
22574	246,3.00
22575	54,3.32
22576	329,3.93
22577	35,3.60
22578	129,3.16
22579	28,3.02
2258	134,3.63
22580	124,3.65
22581	131,4.01
22582	30,4.43
22583	99,3.59
22584	236,3.14
22585	53,3.88
22586	27,2.81
22587	21,4.48
22588	47,3.76
22589	120,4.13
2259	504,3.76
22590	117,3.94
22591	129,3.60
22592	342,3.47
22593	50,3.76
22594	108,4.05
22595	302,4.24
22596	20,3.60
22597	23,3.74
22598	115,3.43
22599	137,3.51
226	23,4.09
2260	121,3.76
22600	241,4.29
22601	308,3.06
22602	372,3.96
22603	112,3.84
22604	103,3.77
22605	21,2.90
22606	32,4.41
22607	92,3.28
22608	113,4.11
22609	166,3.30
2261	2644,2.71
22610	108,3.44
22611	277,3.66
22612	70,4.19
22613	168,4.26
22614	109,3.15
22615	20,4.00
22616	41,3.63
22617	31,4.10
22618	116,3.78
22619	30,1.42
2262	54,4.10
22620	21,3.38
22621	55,3.96
22622	39,3.58
22623	143,3.23
22624	87,3.98
22625	52,4.50
22626	28,3.89
22627	58,3.86
22628	300,3.29
22629	182,3.37
2263	112,4.13
22630	51,4.41
22631	150,3.95
22632	21,3.83
22633	210,4.09
22634	47,3.53
22635	29,3.38
22636	30,4.20
22637	21,3.48
22638	189,3.57
22639	54,3.80
2264	29,4.64
22640	20,2.88
22641	31,3.71
22642	22,3.61
22643	108,4.09
22644	84,3.52
22645	50,4.24
22646	338,3.51
22647	246,3.88
22648	42,4.14
22649	71,4.12
2265	50,3.81
22650	287,3.40
22651	27,3.96
22652	55,3.69
22653	41,4.00
22654	112,3.77
22655	51,3.45
22656	229,3.71
22657	140,3.17
22658	891,3.48
22659	78,3.56
2266	23,3.61
22660	39,3.85
22661	96,3.12
22662	33,3.64
22663	261,3.32
22664	57,4.05
22665	58,3.38
22666	56,4.21
22667	62,3.20
22668	107,3.71
22669	68,3.79
2267	41,3.84
22670	58,3.68
22671	23,3.83
22672	59,3.92
22673	133,3.85
22674	538,3.57
22675	46,3.43
22676	532,3.54
22677	34,3.65
22678	60,4.22
22679	200,3.34
2268	78,3.92
22680	41,3.24
22681	119,4.20
22682	197,3.57
22683	166,3.24
22684	212,3.45
22685	23,3.61
22686	137,3.90
22687	274,4.28
22688	1326,3.39
22689	41,3.32
2269	573,3.42
22690	51,4.10
22691	96,3.81
22692	93,3.65
22693	1112,2.99
22694	477,3.27
22695	677,3.10
22696	314,3.57
22697	563,3.67
22698	45,3.58
22699	44,3.61
227	21,3.21
2270	528,3.73
22700	20,3.95
22701	92,3.48
22702	24,3.77
22703	102,3.55
22704	207,3.24
22705	140,3.97
22706	26,3.54
22707	220,3.20
22708	287,3.45
22709	20,3.40
2271	25,3.16
22710	211,4.18
22711	33,3.12
22712	31,3.44
22713	24,3.65
22714	70,3.77
22715	79,2.87
22716	57,3.60
22717	90,3.82
22718	22,3.64
22719	41,3.51
2272	132,3.71
22720	22,2.98
22721	34,3.56
22722	26,4.46
22723	867,3.24
22724	52,3.87
22725	49,3.78
22726	244,3.50
22727	1098,3.33
22728	30,3.48
22729	432,2.81
2273	190,3.66
22730	110,3.74
22731	33,3.42
22732	27,3.56
22733	54,3.48
22734	129,3.99
22735	30,3.80
22736	89,4.03
22737	76,3.35
22738	67,3.61
22739	39,4.18
2274	483,3.92
22740	40,3.45
22741	30,3.70
22742	262,3.44
22743	45,3.98
22744	642,3.12
22745	45,3.52
22746	314,3.70
22747	79,3.95
22748	26,3.73
22749	78,3.45
2275	318,2.83
22750	52,3.65
22751	69,2.58
22752	30,3.53
22753	181,4.03
22754	280,3.33
22755	65,3.94
22756	53,3.19
22757	166,4.35
22758	139,3.94
22759	193,4.16
2276	261,3.28
22760	227,4.24
22761	117,3.63
22762	358,3.38
22763	20,3.70
22764	280,3.69
22765	31,2.56
22766	65,3.52
22767	200,3.02
22768	23,3.61
22769	54,3.83
2277	21,3.67
22770	67,3.54
22771	21,3.60
22772	29,4.52
22773	27,3.96
22774	171,3.71
22775	275,2.75
22776	186,4.38
22777	23,3.74
22778	20,3.28
22779	137,3.68
2278	272,4.19
22780	130,3.18
22781	37,3.24
22782	76,3.75
22783	74,3.47
22784	114,3.96
22785	22,2.84
22786	57,4.09
22787	35,4.09
22788	72,3.81
22789	29,2.97
2279	20,3.28
22790	102,3.99
22791	21,3.10
22792	278,3.68
22793	23,3.78
22794	37,2.86
22795	128,3.87
22796	49,3.31
22797	72,3.31
22798	81,3.88
22799	325,3.50
228	35,3.49
2280	121,4.50
22800	20,3.50
22801	536,2.89
22802	51,3.69
22803	168,4.41
22804	44,4.01
22805	128,4.27
22806	68,3.25
22807	62,3.79
22808	422,3.36
22809	102,4.18
2281	305,1.81
22810	40,3.75
22811	72,3.64
22812	57,3.67
22813	222,3.18
22814	26,3.85
22815	63,4.02
22816	247,4.01
22817	65,3.71
22818	805,3.49
22819	20,3.20
2282	22,2.66
22820	53,3.42
22821	402,3.60
22822	197,4.26
22823	87,3.51
22824	44,3.75
22825	91,3.67
22826	77,4.30
22827	34,4.22
22828	26,4.15
22829	176,3.33
2283	47,4.09
22830	22,3.66
22831	121,3.22
22832	69,3.24
22833	63,3.57
22834	221,3.81
22835	23,4.67
22836	41,3.46
22837	42,3.57
22838	93,3.59
22839	31,3.82
2284	114,3.03
22840	22,3.84
22841	403,3.16
22842	81,3.02
22843	23,3.20
22844	98,4.19
22845	20,2.88
22846	49,3.95
22847	32,3.28
22848	249,3.56
22849	125,3.22
2285	77,2.88
22850	43,3.77
22851	28,3.43
22852	27,4.07
22853	34,3.57
22854	205,3.43
22855	47,3.30
22856	34,4.29
22857	157,3.85
22858	124,3.80
22859	21,3.62
2286	58,3.50
22860	67,3.54
22861	911,3.49
22862	42,2.58
22863	71,3.38
22864	25,2.48
22865	153,3.64
22866	21,3.76
22867	123,3.80
22868	50,3.80
22869	117,4.12
2287	20,3.98
22870	38,3.71
22871	24,3.50
22872	27,3.85
22873	34,3.44
22874	26,3.46
22875	183,3.72
22876	47,2.91
22877	916,3.54
22878	58,3.88
22879	27,2.59
2288	42,2.93
22880	41,3.88
22881	70,3.16
22882	201,3.55
22883	61,3.34
22884	144,3.38
22885	43,3.19
22886	362,3.35
22887	29,4.00
22888	539,3.26
22889	21,3.00
2289	403,3.62
22890	46,3.75
22891	25,3.96
22892	241,3.80
22893	199,2.92
22894	83,3.80
22895	75,3.79
22896	32,4.02
22897	30,3.73
22898	693,4.03
22899	520,3.64
229	158,3.39
2290	29,3.31
22900	69,4.15
22901	3084,3.74
22902	235,3.10
22903	53,4.07
22904	103,3.36
22905	26,3.58
22906	37,3.81
22907	81,3.84
22908	20,4.25
22909	32,3.31
2291	53,3.62
22910	21,3.71
22911	20,3.50
22912	192,3.66
22913	79,4.07
22914	408,2.62
22915	81,3.37
22916	33,3.30
22917	57,4.29
22918	32,3.63
22919	57,4.14
2292	88,3.91
22920	127,3.53
22921	89,3.71
22922	24,3.92
22923	24,3.00
22924	21,3.71
22925	60,3.30
22926	351,3.28
22927	41,3.61
22928	21,3.50
22929	105,3.09
2293	82,3.12
22930	49,3.84
22931	20,4.10
22932	22,3.23
22933	63,3.98
22934	675,3.36
22935	300,3.42
22936	101,3.62
22937	24,4.54
22938	38,3.89
22939	63,3.46
2294	21,3.67
22940	127,2.82
22941	192,3.93
22942	725,2.36
22943	132,2.72
22944	612,2.77
22945	28,4.07
22946	29,4.03
22947	68,3.90
22948	39,3.62
22949	109,3.61
2295	187,3.00
22950	25,3.64
22951	28,3.29
22952	20,3.65
22953	89,3.20
22954	44,4.61
22955	326,3.15
22956	110,3.80
22957	34,3.69
22958	318,3.35
22959	41,3.71
2296	64,2.95
22960	32,4.00
22961	226,3.43
22962	30,4.23
22963	1077,3.24
22964	87,3.50
22965	68,4.00
22966	900,3.05
22967	75,3.57
22968	63,3.87
22969	68,2.54
2297	25,2.96
22970	151,3.69
22971	31,3.47
22972	270,3.17
22973	107,3.98
22974	33,3.05
22975	36,3.83
22976	158,4.06
22977	45,3.82
22978	26,3.08
22979	20,1.93
2298	55,3.68
22980	244,3.13
22981	78,3.31
22982	49,4.12
22983	683,2.39
22984	51,4.27
22985	31,3.68
22986	209,3.74
22987	199,3.99
22988	99,3.90
22989	79,4.37
2299	162,3.67
22990	73,3.60
22991	231,3.71
22992	243,2.49
22993	33,3.82
22994	64,3.92
22995	90,3.21
22996	29,3.62
22997	80,3.94
22998	437,3.31
22999	270,3.56
23	102,3.94
230	50,3.92
2300	41,3.37
23000	36,3.67
23001	27,4.37
23002	37,4.22
23003	194,3.59
23004	47,3.36
23005	246,4.26
23006	602,3.26
23007	63,3.21
23008	99,3.87
23009	571,3.11
2301	202,4.19
23010	282,3.48
23011	24,2.58
23012	54,3.98
23013	172,3.55
23014	105,4.23
23015	59,3.65
23016	48,4.26
23017	23,4.22
23018	158,4.11
23019	31,3.71
2302	236,3.66
23020	96,4.30
23021	133,2.95
23022	29,4.03
23023	167,4.19
23024	23,3.83
23025	48,3.96
23026	941,3.54
23027	103,3.92
23028	60,4.39
23029	36,3.61
2303	23,3.74
23030	663,4.25
23031	22,3.16
23032	136,3.61
23033	174,3.19
23034	101,3.51
23035	398,3.49
23036	38,3.39
23037	263,3.40
23038	43,4.28
23039	1378,3.84
2304	26,3.42
23040	35,3.90
23041	26,3.27
23042	51,3.76
23043	97,3.89
23044	27,3.78
23045	50,2.96
23046	32,3.50
23047	44,3.53
23048	31,3.06
23049	20,3.45
2305	24,3.33
23050	25,3.28
23051	31,4.10
23052	482,3.30
23053	59,3.63
23054	192,3.90
23055	1504,3.64
23056	115,3.98
23057	28,3.82
23058	35,3.69
23059	146,3.71
2306	66,3.61
23060	100,2.83
23061	2002,3.63
23062	84,3.86
23063	25,3.76
23064	101,4.03
23065	22,3.73
23066	54,4.22
23067	62,3.79
23068	915,3.51
23069	32,3.75
2307	73,4.08
23070	51,3.79
23071	32,4.22
23072	30,4.13
23073	20,3.90
23074	46,2.28
23075	93,3.27
23076	51,3.36
23077	35,3.94
23078	528,3.09
23079	110,4.35
2308	66,3.93
23080	73,3.42
23081	52,3.63
23082	78,3.03
23083	85,3.39
23084	57,3.90
23085	23,3.74
23086	304,3.82
23087	25,3.42
23088	216,3.58
23089	137,3.23
2309	53,4.26
23090	21,3.31
23091	525,3.68
23092	30,4.05
23093	443,2.87
23094	77,3.93
23095	429,4.16
23096	263,3.20
23097	25,4.16
23098	49,4.41
23099	63,3.79
231	27,3.70
2310	475,3.56
23100	21,3.81
23101	903,2.88
23102	249,3.33
23103	768,3.52
23104	67,4.13
23105	191,3.41
23106	38,4.26
23107	44,4.18
23108	110,4.03
23109	130,3.36
2311	639,4.02
23110	85,3.85
23111	65,3.85
23112	222,2.64
23113	24,3.46
23114	49,3.71
23115	170,3.36
23116	47,3.24
23117	112,3.46
23118	35,3.57
23119	22,4.18
2312	27,4.00
23120	61,3.98
23121	47,3.89
23122	45,3.42
23123	20,3.05
23124	358,3.82
23125	63,3.65
23126	87,3.13
23127	74,3.64
23128	129,4.15
23129	67,3.29
2313	74,3.65
23130	1319,3.15
23131	35,4.03
23132	76,3.58
23133	224,3.35
23134	31,3.90
23135	46,3.58
23136	93,3.60
23137	26,3.54
23138	35,3.29
23139	25,4.04
2314	127,4.00
23140	20,3.85
23141	442,3.97
23142	86,3.78
23143	21,4.10
23144	62,4.13
23145	111,3.78
23146	113,3.40
23147	23,3.70
23148	40,2.23
23149	477,3.54
2315	44,3.45
23150	247,4.49
23151	40,4.13
23152	21,3.19
23153	267,2.78
23154	65,3.83
23155	147,3.58
23156	37,3.70
23157	43,2.69
23158	197,3.40
23159	55,3.36
2316	25,3.48
23160	61,3.80
23161	158,3.17
23162	23,4.35
23163	196,3.55
23164	21,3.64
23165	502,4.02
23166	84,4.37
23167	56,3.14
23168	61,3.23
23169	38,3.29
2317	31,3.13
23170	49,4.11
23171	473,2.50
23172	60,3.38
23173	2576,2.54
23174	32,3.48
23175	114,3.30
23176	531,3.38
23177	49,4.10
23178	308,3.80
23179	131,4.31
2318	20,3.70
23180	1676,3.25
23181	766,2.93
23182	124,3.65
23183	20,4.55
23184	130,4.14
23185	84,3.82
23186	155,3.48
23187	92,3.26
23188	512,4.05
23189	21,3.05
2319	20,4.25
23190	1747,3.17
23191	23,3.15
23192	92,3.85
23193	26,3.69
23194	20,3.28
23195	171,3.95
23196	30,3.77
23197	25,3.34
23198	66,2.98
23199	36,4.32
232	126,4.40
2320	327,3.01
23200	32,3.88
23201	101,2.84
23202	191,3.08
23203	107,2.82
23204	173,3.50
23205	20,3.58
23206	55,3.71
23207	372,4.38
23208	66,3.05
23209	127,3.35
2321	160,3.31
23210	23,3.37
23211	157,3.59
23212	26,3.58
23213	24,3.96
23214	20,4.15
23215	70,3.74
23216	109,3.82
23217	45,3.96
23218	50,3.26
23219	38,3.16
2322	266,3.63
23220	24,3.17
23221	70,2.98
23222	454,3.72
23223	162,4.10
23224	20,3.70
23225	99,4.34
23226	21,3.83
23227	978,3.43
23228	34,3.85
23229	102,4.09
2323	103,3.24
23230	91,3.64
23231	137,3.35
23232	56,4.27
23233	39,3.95
23234	156,3.58
23235	748,3.68
23236	203,3.81
23237	106,4.48
23238	220,3.59
23239	107,4.10
2324	336,2.67
23240	29,3.52
23241	48,3.96
23242	95,3.29
23243	89,3.75
23244	32,4.34
23245	39,4.09
23246	74,3.93
23247	63,3.59
23248	20,3.53
23249	42,3.64
2325	143,3.57
23250	270,3.70
23251	365,3.98
23252	41,3.88
23253	23,3.87
23254	175,3.61
23255	66,4.09
23256	35,4.14
23257	23,3.74
23258	21,4.50
23259	21,4.05
2326	22,4.09
23260	313,3.22
23261	102,3.66
23262	511,3.48
23263	178,3.71
23264	107,3.68
23265	382,3.45
23266	26,4.04
23267	90,3.36
23268	144,3.76
23269	30,3.33
2327	126,3.39
23270	76,3.58
23271	116,3.19
23272	325,3.78
23273	46,4.13
23274	223,3.66
23275	20,3.05
23276	22,3.82
23277	41,3.79
23278	22,2.82
23279	94,3.67
2328	86,3.92
23280	242,3.08
23281	68,3.68
23282	155,3.23
23283	255,3.45
23284	125,3.45
23285	1079,3.16
23286	146,3.51
23287	111,3.43
23288	58,3.86
23289	663,2.87
2329	28,3.23
23290	32,4.06
23291	29,4.17
23292	59,3.90
23293	24,4.04
23294	52,3.31
23295	39,3.32
23296	229,4.07
23297	231,3.42
23298	24,4.46
23299	145,2.44
233	83,3.25
2330	387,3.39
23300	111,3.82
23301	296,2.77
23302	196,3.70
23303	302,3.64
23304	25,3.56
23305	31,3.29
23306	64,3.45
23307	156,3.16
23308	528,3.63
23309	146,3.33
2331	51,2.96
23310	22,3.41
23311	783,3.10
23312	165,3.59
23313	241,4.11
23314	369,4.15
23315	77,3.88
23316	324,3.39
23317	1308,2.59
23318	132,3.69
23319	262,3.53
2332	50,3.62
23320	121,4.02
23321	222,3.82
23322	227,3.93
23323	165,3.75
23324	28,3.54
23325	59,3.88
23326	115,3.90
23327	124,3.73
23328	222,3.37
23329	20,3.20
2333	302,4.20
23330	70,3.41
23331	82,3.24
23332	131,3.06
23333	1482,3.68
23334	287,3.82
23335	40,2.90
23336	60,3.52
23337	151,3.11
23338	139,3.06
23339	20,4.00
2334	41,3.56
23340	23,3.67
23341	30,4.07
23342	147,3.95
23343	24,3.44
23344	21,3.43
23345	645,4.20
23346	30,1.85
23347	33,4.30
23348	62,3.65
23349	710,3.55
2335	327,3.49
23350	35,3.63
23351	34,3.35
23352	114,4.09
23353	217,3.80
23354	114,3.32
23355	23,4.09
23356	20,3.30
23357	219,2.94
23358	102,3.80
23359	52,3.13
2336	46,3.75
23360	712,3.51
23361	79,3.96
23362	28,4.14
23363	289,4.28
23364	113,3.60
23365	38,3.79
23366	28,4.11
23367	57,3.58
23368	72,3.77
23369	40,3.44
2337	135,3.81
23370	36,3.56
23371	208,3.16
23372	22,4.11
23373	83,3.16
23374	177,3.28
23375	181,3.49
23376	80,3.43
23377	185,3.52
23378	85,2.76
23379	117,3.56
2338	231,3.19
23380	41,3.56
23381	20,3.25
23382	52,3.88
23383	40,3.43
23384	63,3.90
23385	78,3.88
23386	439,3.33
23387	110,3.57
23388	23,3.30
23389	72,3.75
2339	152,3.12
23390	304,3.36
23391	311,3.72
23392	48,4.16
23393	41,3.41
23394	137,3.74
23395	72,3.74
23396	40,4.18
23397	29,4.43
23398	45,3.31
23399	68,3.10
234	30,3.17
2340	29,3.81
23400	90,4.03
23401	129,3.45
23402	21,2.88
23403	21,3.98
23404	87,3.63
23405	22,3.23
23406	142,4.35
23407	168,3.45
23408	29,3.76
23409	21,3.60
2341	55,3.55
23410	90,3.24
23411	197,4.08
23412	21,2.26
23413	59,3.85
23414	92,3.95
23415	34,3.94
23416	42,3.96
23417	549,3.81
23418	62,3.11
23419	36,3.40
2342	28,3.79
23420	27,4.56
23421	1072,3.92
23422	21,3.50
23423	41,3.41
23424	110,2.70
23425	171,4.02
23426	69,3.43
23427	28,3.88
23428	267,4.27
23429	170,4.16
2343	287,4.41
23430	68,3.71
23431	127,3.75
23432	142,3.60
23433	281,3.49
23434	138,4.36
23435	327,3.32
23436	298,3.94
23437	1222,3.15
23438	58,3.45
23439	41,3.32
2344	915,3.87
23440	21,3.29
23441	20,3.50
23442	47,4.13
23443	91,4.09
23444	134,3.63
23445	37,3.73
23446	32,3.56
23447	440,3.38
23448	47,3.26
23449	133,4.14
2345	92,4.13
23450	47,3.74
23451	21,3.74
23452	226,3.93
23453	111,4.06
23454	104,4.12
23455	43,3.84
23456	133,3.11
23457	55,3.85
23458	69,3.77
23459	1544,3.78
2346	28,3.50
23460	347,4.06
23461	228,3.40
23462	90,3.34
23463	108,2.45
23464	65,3.89
